Chromosome	Start	End	Feature	read.counts.compensated.t1.bam	read.counts.compensated.t2.bam	read.counts.compensated.t3.bam	read.counts.compensated.t4.bam	read.counts.compensated.t5.bam	read.counts.compensated.t6.bam	read.counts.compensated.t7.bam	read.counts.compensated.n8.bam	read.counts.compensated.n9.bam	read.counts.compensated.n10.bam	read.counts.compensated.n11.bam	read.counts.compensated.n12.bam	read.counts.compensated.n13.bam	read.counts.compensated.t14.bam	read.counts.compensated.t15.bam	read.counts.compensated.t16.bam	read.counts.compensated.t17.bam	read.counts.compensated.t18.bam	read.counts.compensated.t19.bam	read.counts.compensated.t20.bam	read.counts.compensated.t21.bam	read.counts.compensated.t22.bam	read.counts.t1.bam	read.counts.t2.bam	read.counts.t3.bam	read.counts.t4.bam	read.counts.t5.bam	read.counts.t6.bam	read.counts.t7.bam	read.counts.n8.bam	read.counts.n9.bam	read.counts.n10.bam	read.counts.n11.bam	read.counts.n12.bam	read.counts.n13.bam	read.counts.t14.bam	read.counts.t15.bam	read.counts.t16.bam	read.counts.t17.bam	read.counts.t18.bam	read.counts.t19.bam	read.counts.t20.bam	read.counts.t21.bam	read.counts.t22.bam	fraction.of.bin.t1.bam	fraction.of.bin.t2.bam	fraction.of.bin.t3.bam	fraction.of.bin.t4.bam	fraction.of.bin.t5.bam	fraction.of.bin.t6.bam	fraction.of.bin.t7.bam	fraction.of.bin.n8.bam	fraction.of.bin.n9.bam	fraction.of.bin.n10.bam	fraction.of.bin.n11.bam	fraction.of.bin.n12.bam	fraction.of.bin.n13.bam	fraction.of.bin.t14.bam	fraction.of.bin.t15.bam	fraction.of.bin.t16.bam	fraction.of.bin.t17.bam	fraction.of.bin.t18.bam	fraction.of.bin.t19.bam	fraction.of.bin.t20.bam	fraction.of.bin.t21.bam	fraction.of.bin.t22.bam
2	116000001	117000000	2:116000001-117000000	6836.71190323486	5030.85591628656	2198.33158523794	6475.05158526065	2664.82913383906	4618.22409769821	5573.46212402183	3965.73733037377	3570.38319877064	4120.22017871226	3727.2527954396	4294.84434262858	16715.2637046721	4654.81214072574	4244.21299119448	5948.60599556065	4634.48545015489	3503.30511988682	15958.1334639272	15782.9382390728	4119.20384418372	17866.8393347089	6673	4950	2163	6320	2622	4544	5440	3902	3513	4054	3638	4192	16315	4580	4176	5853	4560	3447	15576	15405	4053	17439	0.976054	0.983928	0.983928	0.976054	0.983928	0.983928	0.976054	0.983928	0.983928	0.983928	0.976054	0.976054	0.976054	0.983928	0.983928	0.983928	0.983928	0.983928	0.976054	0.976054	0.983928	0.976054
2	117000001	118000000	2:117000001-118000000	6661.59813304494	4484.30493273543	2179.94070156662	6071.05975719827	2408.55629254298	4643.1219583252	5368.71549263707	3694.26609843216	3179.37523202965	3748.89106264775	3461.9168814695	4459.02212536896	16029.9151901513	4447.88828992503	4269.85136951866	5576.80421704724	4415.51794076024	3241.08121012504	15599.9707271855	15225.9292085769	3780.24983840115	17252.6650458201	6554	4433	2155	5973	2381	4590	5282	3652	3143	3706	3406	4387	15771	4397	4221	5513	4365	3204	15348	14980	3737	16974	0.983848	0.988559	0.988559	0.983848	0.988559	0.988559	0.983848	0.988559	0.988559	0.988559	0.983848	0.983848	0.983848	0.988559	0.988559	0.988559	0.988559	0.988559	0.983848	0.983848	0.988559	0.983848
2	118000001	119000000	2:118000001-119000000	7030.27682551448	5015.24561242492	2775.82321208228	6241.69986719788	2893.09715381242	5394.60131958679	5791.81980089976	4350.3533514853	3781.3197907425	4602.23738285353	3714.34160000824	4782.93544169575	18495.5269361829	5022.38402626936	4512.49732309481	6310.35783848829	5125.38114031062	3477.42731565046	16808.219319106	16163.7686978185	4468.6470666218	18471.8490379567	6829	4918	2722	6063	2837	5290	5626	4266	3708	4513	3608	4646	17966	4925	4425	6188	5026	3410	16327	15701	4382	17943	0.97137	0.98061	0.98061	0.97137	0.98061	0.98061	0.97137	0.98061	0.98061	0.98061	0.97137	0.97137	0.97137	0.98061	0.98061	0.98061	0.98061	0.98061	0.97137	0.97137	0.98061	0.97137
2	119000001	120000000	2:119000001-120000000	7641.68858468819	5272.44148610879	2499.7599300512	5680.74497578016	2773.69237689466	6200.37501453055	6441.35956048866	4511.29339580206	3832.02179329725	4556.78033346979	4121.94205518264	4886.61866704579	19768.8706549003	4874.17807630686	4724.57659242188	6419.72313617273	4865.08068877332	3748.12366382121	17543.89528094	16121.1702700233	4237.3609489586	18088.2069196633	7525	5216	2473	5594	2744	6134	6343	4463	3791	4508	4059	4812	19467	4822	4674	6351	4813	3708	17276	15875	4192	17812	0.98473	0.989295	0.989295	0.98473	0.989295	0.989295	0.98473	0.989295	0.989295	0.989295	0.98473	0.98473	0.98473	0.989295	0.989295	0.989295	0.989295	0.989295	0.98473	0.98473	0.989295	0.98473
2	120000001	121000000	2:120000001-121000000	10431.437018628	6482.49926518254	3426.46389731077	9093.55353003599	3062.07496346045	6595.23838283789	8611.10463566493	5620.85029453094	4963.54097462967	5810.09095630957	5815.73898298557	6719.82388588259	27673.9172519062	5844.31533131208	5770.83358498315	7618.94983511904	6108.04433868442	4187.45294148437	23994.7376582782	22091.2943313268	4901.13182021332	25623.5094508292	10292	6440	3404	8972	3042	6552	8496	5584	4931	5772	5738	6630	27304	5806	5733	7569	6068	4160	23674	21796	4869	25281	0.986633	0.993444	0.993444	0.986633	0.993444	0.993444	0.986633	0.993444	0.993444	0.993444	0.986633	0.986633	0.986633	0.993444	0.993444	0.993444	0.993444	0.993444	0.986633	0.986633	0.993444	0.986633
2	121000001	122000000	2:121000001-122000000	10410.9992060517	6621.53322605112	3117.13692929406	6719.34130505749	3714.07818224867	9141.72890239057	8555.09477001697	6289.45330213856	5195.89705723011	6411.8513405595	5403.48289384065	6734.45453336396	26686.9385435684	6606.484286901	6389.77956313933	8453.49075192526	6691.76160875166	4980.19559607845	22660.7745227243	21504.1087830023	5386.51695313158	23638.0966198761	10333	6600	3107	6669	3702	9112	8491	6269	5179	6391	5363	6684	26487	6585	6369	8426	6670	4964	22491	21343	5369	23461	0.992508	0.996748	0.996748	0.992508	0.996748	0.996748	0.992508	0.996748	0.996748	0.996748	0.992508	0.992508	0.992508	0.996748	0.996748	0.996748	0.996748	0.996748	0.992508	0.992508	0.996748	0.992508
2	122000001	123000000	2:122000001-123000000	12053.1104208589	6872.87308546088	3507.22834908451	10432.6956436557	3540.60162922286	6890.06538128973	10098.0004000016	6341.93453780535	5535.9192568883	6888.04275825104	6494.92446907947	7723.50091224862	32283.8052400214	6686.79176590161	6572.51356421575	8637.61168671592	7053.89784742343	4748.10758331943	26655.2108375953	25522.5531532782	5424.67498976047	29934.8160604737	11812	6796	3468	10224	3501	6813	9896	6271	5474	6811	6365	7569	31638	6612	6499	8541	6975	4695	26122	25012	5364	29336	0.979996	0.988815	0.988815	0.979996	0.988815	0.988815	0.979996	0.988815	0.988815	0.988815	0.979996	0.979996	0.979996	0.988815	0.988815	0.988815	0.988815	0.988815	0.979996	0.979996	0.988815	0.979996
2	123000001	124000000	2:123000001-124000000	6365.499300562	4642.23396330725	2328.23073772699	5947.26810153713	2312.98697471263	4659.51022805686	5357.24511415973	4009.10967277738	3319.07533366057	3798.74574317918	3711.92971261688	4190.49255159889	16644.3746369876	4587.35641645554	4063.98721962909	5396.29210708439	4344.47245909336	3187.97897173705	15095.1808313086	14300.6438101783	3818.05450966404	16604.4944004058	6225	4568	2291	5816	2276	4585	5239	3945	3266	3738	3630	4098	16277	4514	3999	5310	4275	3137	14762	13985	3757	16238	0.977928	0.984009	0.984009	0.977928	0.984009	0.984009	0.977928	0.984009	0.984009	0.984009	0.977928	0.977928	0.977928	0.984009	0.984009	0.984009	0.984009	0.984009	0.977928	0.977928	0.984009	0.977928
2	124000001	125000000	2:124000001-125000000	6182.41959135093	4447.02713447161	2029.30474254907	5689.21189690329	2230.10551167687	4285.7780319902	5363.12416503708	3461.27790420789	3006.94081042379	3525.16905802128	3165.0890474264	4033.29763352019	14714.7089004627	4043.39730561877	3867.95016895661	4981.4817068471	4173.2079038428	2832.50781906025	14793.173760943	13305.3984843035	3533.28222041028	16064.9159152213	6067	4385	2001	5583	2199	4226	5263	3413	2965	3476	3106	3958	14440	3987	3814	4912	4115	2793	14517	13057	3484	15765	0.981331	0.986052	0.986052	0.981331	0.986052	0.986052	0.981331	0.986052	0.986052	0.986052	0.981331	0.981331	0.981331	0.986052	0.986052	0.986052	0.986052	0.986052	0.981331	0.981331	0.986052	0.981331
2	125000001	126000000	2:125000001-126000000	6684.75378401534	4415.61029570253	2082.24036048786	5987.10782913794	2316.08571347234	4374.94153866175	5218.06535841051	3525.9812354355	3184.36367629296	3606.30203059104	3574.92554363347	4186.89567949084	15501.2035412672	4126.862120713	3953.00318436368	5268.63747463286	4359.69075477146	3119.29366502772	15590.9591611929	14315.0014279303	3378.55699116268	16734.3233650198	6554	4343	2048	5870	2278	4303	5116	3468	3132	3547	3505	4105	15198	4059	3888	5182	4288	3068	15286	14035	3323	16407	0.98044	0.983556	0.983556	0.98044	0.983556	0.983556	0.98044	0.983556	0.983556	0.983556	0.98044	0.98044	0.98044	0.983556	0.983556	0.983556	0.983556	0.983556	0.98044	0.98044	0.983556	0.98044
2	126000001	127000000	2:126000001-127000000	6402.66757333574	4762.12322796715	2077.7578973661	6126.16081632987	2398.90300907872	4590.84583505375	5448.2072121155	3784.41477675317	3394.96260953342	4109.6379216304	3614.04572397662	4405.6743282934	16518.7184833502	4343.10532030402	4167.74989422601	5665.40757392709	4534.77287904044	3213.49013370851	15439.3180319273	14875.0394278154	3909.81429656477	17405.588303969	6252	4671	2038	5982	2353	4503	5320	3712	3330	4031	3529	4302	16130	4260	4088	5557	4448	3152	15076	14525	3835	16996	0.976468	0.980865	0.980865	0.976468	0.980865	0.980865	0.976468	0.980865	0.980865	0.980865	0.976468	0.976468	0.976468	0.980865	0.980865	0.980865	0.980865	0.980865	0.976468	0.976468	0.980865	0.976468
2	127000001	128000000	2:127000001-128000000	8845.08080169614	5980.87937111862	2729.78649675042	6809.38901764639	3219.77408036403	6762.83893754527	7073.01110368084	5074.65491235284	4347.25066451409	5514.12831208875	4741.12616505185	5696.88345766321	22218.5579770109	5674.76341681981	5303.98930715756	7266.97049264463	5469.67583027638	4134.08080855023	19929.422565847	18129.871028747	4724.08647624166	21529.4763081101	8690	5920	2702	6690	3187	6694	6949	5023	4303	5458	4658	5597	21829	5617	5250	7193	5414	4092	19580	17812	4676	21152	0.982467	0.989821	0.989821	0.982467	0.989821	0.989821	0.982467	0.989821	0.989821	0.989821	0.982467	0.982467	0.982467	0.989821	0.989821	0.989821	0.989821	0.989821	0.982467	0.982467	0.989821	0.982467
2	128000001	129000000	2:128000001-129000000	15789.0967134613	8923.51332103202	4828.46945712343	13963.6966397904	4335.80978278463	8015.07720695348	12114.7628207752	8000.91450584313	7125.86190152472	8515.82985335535	9140.30205050546	10641.3457209512	42025.1299472026	8249.77339678224	8163.78556861222	11093.4414554401	8722.20064096339	5507.26748891263	34095.2809724553	34048.2134817665	6933.65381502703	38909.4667048664	15431	8821	4773	13647	4286	7923	11840	7909	7044	8418	8933	10400	41072	8155	8070	10966	8622	5444	33322	33276	6854	38027	0.97732	0.988512	0.988512	0.97732	0.988512	0.988512	0.97732	0.988512	0.988512	0.988512	0.97732	0.97732	0.97732	0.988512	0.988512	0.988512	0.988512	0.988512	0.97732	0.97732	0.988512	0.97732
2	129000001	130000000	2:129000001-130000000	9418.50027011548	6377.55358734874	3072.0528719116	6816.86170493641	3466.49922821338	7596.11108092389	7727.73984426726	6035.43174769923	5287.79490399457	5889.52684549576	5046.89448436377	6151.72772359672	24581.524101206	6130.01837395527	5966.00113906448	8074.07541572835	6690.49444655755	4595.50129905675	20719.6851225268	20587.6737979861	5187.17083350943	22942.5527334468	9275	6338	3053	6713	3445	7549	7610	5998	5255	5853	4970	6058	24207	6092	5929	8024	6649	4567	20404	20274	5155	22593	0.984764	0.993798	0.993798	0.984764	0.993798	0.993798	0.984764	0.993798	0.993798	0.993798	0.984764	0.984764	0.984764	0.993798	0.993798	0.993798	0.993798	0.993798	0.984764	0.984764	0.993798	0.984764
2	130000001	131000000	2:130000001-131000000	10242.8735230457	6378.97045390276	2814.6406069126	7936.36194552259	3534.83054174965	7393.13622372273	7974.17361072788	5687.26260688412	4780.92188380529	5787.96713167066	5353.92740569055	6831.64815938945	25014.9713755475	6112.45948931617	5950.72191920445	7727.8007555891	6238.59444965486	4365.89717559411	22798.3902449992	22224.0617086376	5182.72276552935	24713.4999908026	10023	6271	2767	7766	3475	7268	7803	5591	4700	5690	5239	6685	24478	6009	5850	7597	6133	4292	22309	21747	5095	24183	0.978534	0.983074	0.983074	0.978534	0.983074	0.983074	0.978534	0.983074	0.983074	0.983074	0.978534	0.978534	0.978534	0.983074	0.983074	0.983074	0.983074	0.983074	0.978534	0.978534	0.983074	0.978534
2	131000001	132000000	2:131000001-132000000	14117.1195762166	8136.75662804923	3889.79662213756	10980.6738065263	4400.90974029706	9093.2976443638	10857.1671729747	7388.56091893623	6125.14676541345	7072.45079766489	7954.24234907541	9156.09681674625	36968.9603958855	7749.82962896061	7478.87809644232	10642.0319722808	9797.36109628632	5552.45375349979	32104.4596273421	30161.5653583612	6484.36281231269	35320.8214540363	13602	7928	3790	10580	4288	8860	10461	7199	5968	6891	7664	8822	35620	7551	7287	10369	9546	5410	30933	29061	6318	34032	0.963511	0.974344	0.974344	0.963511	0.974344	0.974344	0.963511	0.974344	0.974344	0.974344	0.963511	0.963511	0.963511	0.974344	0.974344	0.974344	0.974344	0.974344	0.963511	0.963511	0.974344	0.963511
2	132000001	133000000	2:132000001-133000000	9571.63842590535	6465.99157888674	3098.78044014407	9289.42033644945	3356.92643764694	6723.10910628004	7932.08571573299	5826.28317073221	5139.26513753731	5969.24051596288	5840.7773092521	6951.04188095772	27301.7572986457	6210.93099171259	6088.54304867338	8630.92115953834	6630.54679641846	4567.43575661461	24610.8646728079	21751.468206013	5532.14071939427	28229.0453068579	9259	6287	3013	8986	3264	6537	7673	5665	4997	5804	5650	6724	26410	6039	5920	8392	6447	4441	23807	21041	5379	27307	0.967337	0.972318	0.972318	0.967337	0.972318	0.972318	0.967337	0.972318	0.972318	0.972318	0.967337	0.967337	0.967337	0.972318	0.972318	0.972318	0.972318	0.972318	0.967337	0.967337	0.972318	0.967337
2	133000001	134000000	2:133000001-134000000	8520.57350895171	5872.16486317411	2674.99392516841	7617.69680004665	3292.3002155919	6286.80443178352	7058.47558588055	5150.42317018318	4401.79711613527	4988.08298995456	4747.6527288329	5696.35017036981	22881.2076678913	5744.98115509691	5388.24636414867	7477.98842938461	5761.52537728582	4060.57253348912	20122.591287396	18879.1832246132	4716.13733772445	21777.3445635784	8182	5679	2587	7315	3184	6080	6778	4981	4257	4824	4559	5470	21972	5556	5211	7232	5572	3927	19323	18129	4561	20912	0.960264	0.967105	0.967105	0.960264	0.967105	0.967105	0.960264	0.967105	0.967105	0.967105	0.960264	0.960264	0.960264	0.967105	0.967105	0.967105	0.967105	0.967105	0.960264	0.960264	0.967105	0.960264
2	134000001	135000000	2:134000001-135000000	8037.12366431357	4964.20404200651	2422.05523496963	6448.50749966377	2504.8087888311	5421.36696760703	6164.35654978052	3976.20734407515	3561.4303850866	4244.65179928428	4104.51496646311	5091.45919096865	19497.2045007084	4483.82975373753	4325.38697378327	5664.58168078523	4468.69190851897	3341.42703457686	17251.2996619514	16029.7539414568	4003.45546546856	18797.4448661204	7948	4919	2400	6377	2482	5372	6096	3940	3529	4206	4059	5035	19281	4443	4286	5613	4428	3311	17060	15852	3967	18589	0.988911	0.990894	0.990894	0.988911	0.990894	0.990894	0.988911	0.990894	0.990894	0.990894	0.988911	0.988911	0.988911	0.990894	0.990894	0.990894	0.990894	0.990894	0.988911	0.988911	0.990894	0.988911
2	135000001	136000000	2:135000001-136000000	10266.3582931608	5999.33150017621	3380.8722206009	9131.29720106332	3028.44557633874	5691.33686837117	7814.34180683028	5397.47969507522	4618.90965861067	5288.41930086228	5456.82906406744	6368.3329133167	25320.9062604157	5524.71682165697	5249.03638072984	7002.08123585623	5782.22053021528	3850.43780679547	21983.8063262635	20803.0176163107	4571.44819075875	24244.7829868874	10103	5941	3348	8986	2999	5636	7690	5345	4574	5237	5370	6267	24918	5471	5198	6934	5726	3813	21634	20472	4527	23859	0.984088	0.990277	0.990277	0.984088	0.990277	0.990277	0.984088	0.990277	0.990277	0.990277	0.984088	0.984088	0.984088	0.990277	0.990277	0.990277	0.990277	0.990277	0.984088	0.984088	0.990277	0.984088
2	136000001	137000000	2:136000001-137000000	12428.1909737457	6775.01702354561	4139.2763804249	12711.8557595176	3519.04259377115	6029.31995867806	10029.2848178117	6673.83696046996	5803.68841801936	6879.23248851353	7425.28289950308	8493.61754232013	33234.6968970338	6986.48335537372	6574.68049865582	8739.93384847476	7208.0676935094	4502.51280686648	28419.5381774027	27520.586104507	5746.01578206624	32521.4534248952	12180	6696	4091	12458	3478	5959	9829	6596	5736	6799	7277	8324	32571	6905	6498	8638	7124	4450	27852	26971	5679	31872	0.98003	0.988337	0.988337	0.98003	0.988337	0.988337	0.98003	0.988337	0.988337	0.988337	0.98003	0.98003	0.98003	0.988337	0.988337	0.988337	0.988337	0.988337	0.98003	0.98003	0.988337	0.98003
2	137000001	138000000	2:137000001-138000000	7080.44300141507	4711.58587352782	2450.26715490134	5790.68172950263	2478.55889937031	5023.80548213174	5659.26055724615	4324.5952259702	3457.65534188552	4177.07398695346	3639.04207209419	4422.47526174717	17359.8199631817	4309.4389342904	4203.34489253179	5801.82845502825	4437.76220384606	3194.94628610229	15241.7996754203	14479.7606300881	3933.56290063131	17211.0797217131	6950	4663	2425	5684	2453	4972	5555	4280	3422	4134	3572	4341	17040	4265	4160	5742	4392	3162	14961	14213	3893	16894	0.981577	0.989688	0.989688	0.981577	0.989688	0.989688	0.981577	0.989688	0.989688	0.989688	0.981577	0.981577	0.981577	0.989688	0.989688	0.989688	0.989688	0.989688	0.981577	0.981577	0.989688	0.981577
2	138000001	139000000	2:138000001-139000000	6094.84048233829	4162.26195746783	2135.3427842581	5765.77158580926	1972.70736768555	4256.63065597289	5099.55848240693	3481.60262144197	3065.9787790899	3680.37924169731	3347.21613770019	3952.86441352049	15223.9788265363	3918.308832609	3846.02642524343	4932.27038037613	3796.83423134185	3009.75912891668	14866.6463438023	13067.870964616	3500.67714560789	15525.7935506534	6038	4146	2127	5712	1965	4240	5052	3468	3054	3666	3316	3916	15082	3903	3831	4913	3782	2998	14728	12946	3487	15381	0.990674	0.996093	0.996093	0.990674	0.996093	0.996093	0.990674	0.996093	0.996093	0.996093	0.990674	0.990674	0.990674	0.996093	0.996093	0.996093	0.996093	0.996093	0.990674	0.990674	0.996093	0.990674
2	139000001	140000000	2:139000001-140000000	6607.25136722706	4391.88577475641	1974.63851943354	5856.7956248734	2293.5179950629	4424.07550100291	5205.59043953818	3691.75922889511	3467.43707411483	3829.57149438792	3493.01195057727	4037.87725339275	15943.893052461	4504.54981661915	3888.9213021549	5140.29690998747	4197.74148833223	2995.65639881461	14844.034838971	14510.8365404092	3585.13076070359	16448.2479238404	6524	4366	1963	5783	2280	4398	5140	3670	3447	3807	3449	3987	15743	4478	3866	5110	4173	2978	14657	14328	3564	16241	0.9874	0.994106	0.994106	0.9874	0.994106	0.994106	0.9874	0.994106	0.994106	0.994106	0.9874	0.9874	0.9874	0.994106	0.994106	0.994106	0.994106	0.994106	0.9874	0.9874	0.994106	0.9874
2	140000001	141000000	2:140000001-141000000	6598.82375042731	4544.57116555004	2095.84207027055	6360.65836304412	2434.40904209073	4550.70833120237	5703.65039784912	3700.71088835473	3357.02961182427	3802.99698256022	3601.22490922511	4292.10984762548	15940.6557555438	4589.57704700046	4043.36930394313	5656.42100956375	4428.98787909784	3200.53188768987	15633.7098468042	14866.8583624282	3855.16289060502	16905.6362044239	6428	4443	2049	6196	2380	4449	5556	3618	3282	3718	3508	4181	15528	4487	3953	5530	4330	3129	15229	14482	3769	16468	0.974113	0.97765	0.97765	0.974113	0.97765	0.97765	0.974113	0.97765	0.97765	0.97765	0.974113	0.974113	0.974113	0.97765	0.97765	0.97765	0.97765	0.97765	0.974113	0.974113	0.97765	0.974113
2	141000001	142000000	2:141000001-142000000	6354.88454957364	4756.45616254473	2002.0880940535	6505.95153569663	2149.06030324177	4028.12721478954	5353.81398819865	3217.05835667651	3041.78038868162	3468.5441368431	3355.70131841194	3952.91947021815	14461.1390249331	4251.3072361495	4900.16232263993	6657.29673471298	4336.22451256939	2948.15364801353	14655.5118804113	13571.8580332891	3602.45214965908	15682.7673860477	6310	4369	1839	6460	1974	3700	5316	2955	2794	3186	3332	3925	14359	3905	4501	6115	3983	2708	14552	13476	3309	15572	0.992937	0.918541	0.918541	0.992937	0.918541	0.918541	0.992937	0.918541	0.918541	0.918541	0.992937	0.992937	0.992937	0.918541	0.918541	0.918541	0.918541	0.918541	0.992937	0.992937	0.918541	0.992937
2	142000001	143000000	2:142000001-143000000	5669.40501911753	3764.60206232094	1646.06897774483	5767.93342696883	1782.06610870905	3440.22372031737	4871.12383713857	2878.10224566522	2549.69435904048	2929.47893958504	2947.8091002044	3607.34619765804	13502.4134432964	3473.46746344196	3087.63856596566	4033.57416578352	3213.56183537698	2481.19210048072	13450.1330636202	12083.805448621	2945.59711806969	14390.174505875	5639	3737	1634	5737	1769	3415	4845	2857	2531	2908	2932	3588	13430	3448	3065	4004	3190	2463	13378	12019	2924	14313	0.994637	0.992668	0.992668	0.994637	0.992668	0.992668	0.994637	0.992668	0.992668	0.992668	0.994637	0.994637	0.994637	0.992668	0.992668	0.992668	0.992668	0.992668	0.994637	0.994637	0.992668	0.994637
2	143000001	144000000	2:143000001-144000000	6691.73735821404	4574.93043432474	2492.0105796532	7077.46640137193	2374.54888634164	4565.81702708505	5579.33143691702	3963.31954846105	3435.7545293634	3978.5085605272	3862.37920523533	4813.97987898896	18221.8807089679	4519.23739008218	4115.20966912256	5504.49797277319	4547.59021260567	3266.65019502691	16413.3305514704	14842.9350010941	3972.43295570074	18594.3789406191	6575	4518	2461	6954	2345	4509	5482	3914	3393	3929	3795	4730	17904	4463	4064	5436	4491	3226	16127	14584	3923	18270	0.982555	0.987556	0.987556	0.982555	0.987556	0.987556	0.982555	0.987556	0.987556	0.987556	0.982555	0.982555	0.982555	0.987556	0.987556	0.987556	0.987556	0.987556	0.982555	0.982555	0.987556	0.982555
